"milkitem","dairyprod","geo","time","values"
"PRO","D1110A","DE12","2002",154.5
"PRO","D1110A","DE13","2002",406.3
"PRO","D1110A","DE14","2002",1054.9
"PRO","D1110A","DE21","2002",2226.2
"PRO","D1110A","DE22","2002",956.7
"PRO","D1110A","DE23","2002",954.2
"PRO","D1110A","DE24","2002",562
"PRO","D1110A","DE25","2002",702
"PRO","D1110A","DE26","2002",235.2
"PRO","D1110A","DE27","2002",1892.5
"PRO","D1110A","DE30","2002",0.9
"PRO","D1110A","DE41","2002",751.4
"PRO","D1110A","DE42","2002",581.2
"PRO","D1110A","DE50","2002",24.2
"PRO","D1110A","DE60","2002",6.9
"PRO","D1110A","DE71","2002",214.2
"PRO","D1110A","DE72","2002",274
"PRO","D1110A","DE73","2002",521.5
"PRO","D1110A","DE80","2002",1326.8
"PRO","D1110A","DE91","2002",234.1
"PRO","D1110A","DE92","2002",509.7
"PRO","D1110A","DE93","2002",1748.6
"PRO","D1110A","DE94","2002",2537.5
"PRO","D1110A","DEA1","2002",617.3
"PRO","D1110A","DEA2","2002",564.4
"PRO","D1110A","DEA3","2002",674.7
"PRO","D1110A","DEA4","2002",416.3
"PRO","D1110A","DEA5","2002",397.2
"PRO","D1110A","DEB1","2002",236.5
"PRO","D1110A","DEB2","2002",440.8
"PRO","D1110A","DEB3","2002",99.8
"PRO","D1110A","DEC0","2002",89.5
"PRO","D1110A","DED1","2002",671.1
"PRO","D1110A","DED2","2002",559.2
"PRO","D1110A","DED3","2002",295.4
"PRO","D1110A","DEE1","2002",200.8
"PRO","D1110A","DEE2","2002",163.1
"PRO","D1110A","DEE3","2002",682.3
"PRO","D1110A","DEF0","2002",2319.5
"PRO","D1110A","DEG0","2002",916
"PRO","D1110A","EE00","2002",611
"PRO","D1110A","ES11","2002",2043.8
"PRO","D1110A","ES12","2002",719.4
"PRO","D1110A","ES13","2002",557.3
"PRO","D1110A","ES21","2002",261.5
"PRO","D1110A","ES22","2002",182.5
"PRO","D1110A","ES23","2002",21.7
"PRO","D1110A","ES24","2002",93.7
"PRO","D1110A","ES30","2002",99.4
"PRO","D1110A","ES41","2002",1033.5
"PRO","D1110A","ES42","2002",154.8
"PRO","D1110A","ES43","2002",45.5
"PRO","D1110A","ES51","2002",628.8
"PRO","D1110A","ES52","2002",52.7
"PRO","D1110A","ES53","2002",86.2
"PRO","D1110A","ES61","2002",547.4
"PRO","D1110A","ES62","2002",30.9
"PRO","D1110A","ES70","2002",51.4
"PRO","D1110A","FR10","2002",52.6
"PRO","D1110A","FR21","2002",735.8
"PRO","D1110A","FR22","2002",956.1
"PRO","D1110A","FR23","2002",881.8
"PRO","D1110A","FR24","2002",490.1
"PRO","D1110A","FR25","2002",2803.1
"PRO","D1110A","FR26","2002",417.9
"PRO","D1110A","FR30","2002",1356.2
"PRO","D1110A","FR41","2002",1301.3
"PRO","D1110A","FR42","2002",307.8
"PRO","D1110A","FR43","2002",1197.5
"PRO","D1110A","FR51","2002",3680.2
"PRO","D1110A","FR52","2002",5113.7
"PRO","D1110A","FR53","2002",765.4
"PRO","D1110A","FR61","2002",804.9
"PRO","D1110A","FR62","2002",1007
"PRO","D1110A","FR63","2002",204
"PRO","D1110A","FR71","2002",1693.7
"PRO","D1110A","FR72","2002",1335.3
"PRO","D1110A","FR81","2002",103.7
"PRO","D1110A","FR82","2002",45.2
"PRO","D1110A","FR83","2002",0.1
"PRO","D1110A","HR01","2002",310
"PRO","D1110A","HR02","2002",314
"PRO","D1110A","HR03","2002",71
"PRO","D1110A","HR04","2002",624
"PRO","D1110A","IE01","2002",1234.4
"PRO","D1110A","IE02","2002",3995.6
"PRO","D1110A","ITC1","2002",869.9
"PRO","D1110A","ITC2","2002",51.1
"PRO","D1110A","ITC3","2002",39
"PRO","D1110A","ITC4","2002",3919.4
"PRO","D1110A","ITD5","2002",1769.7
"PRO","D1110A","ITE3","2002",54.8
"PRO","D1110A","ITF1","2002",63.5
"PRO","D1110A","ITF2","2002",105
"PRO","D1110A","ITF3","2002",321.7
"PRO","D1110A","ITF4","2002",293.1
"PRO","D1110A","ITF5","2002",38.5
"PRO","D1110A","ITF6","2002",60.1
"PRO","D1110A","ITG1","2002",189.8
"PRO","D1110A","ITG2","2002",211
"PRO","D1110A","ITH1","2002",396.9
"PRO","D1110A","ITH2","2002",157.2
"PRO","D1110A","ITH3","2002",1056.6
"PRO","D1110A","ITH4","2002",302.6
"PRO","D1110A","ITI1","2002",111.8
"PRO","D1110A","ITI2","2002",78.9
"PRO","D1110A","ITI4","2002",652.5
"PRO","D1110A","LT00","2002",1764.9
"PRO","D1110A","LU00","2002",270.7
"PRO","D1110A","LV00","2002",811.5
"PRO","D1110A","MT00","2002",42.5
"PRO","D1110A","NL11","2002",601
"PRO","D1110A","NL12","2002",1914
"PRO","D1110A","NL13","2002",655
"PRO","D1110A","NL21","2002",1725
"PRO","D1110A","NL22","2002",1680
"PRO","D1110A","NL23","2002",196
"PRO","D1110A","NL31","2002",619
"PRO","D1110A","NL32","2002",555
"PRO","D1110A","NL33","2002",710
"PRO","D1110A","NL34","2002",107
"PRO","D1110A","NL41","2002",1545
"PRO","D1110A","NL42","2002",370
"PRO","D1110A","PL11","2002",1135
"PRO","D1110A","PL12","2002",2113
"PRO","D1110A","PL21","2002",668
"PRO","D1110A","PL22","2002",331
"PRO","D1110A","PL31","2002",1087
"PRO","D1110A","PL32","2002",597
"PRO","D1110A","PL33","2002",460
"PRO","D1110A","PL34","2002",1379
"PRO","D1110A","PL41","2002",1333
"PRO","D1110A","PL42","2002",223
"PRO","D1110A","PL43","2002",141
"PRO","D1110A","PL51","2002",251
"PRO","D1110A","PL52","2002",330
"PRO","D1110A","PL61","2002",699
"PRO","D1110A","PL62","2002",770
"PRO","D1110A","PL63","2002",356
"PRO","D1110A","PT11","2002",795.4
"PRO","D1110A","PT15","2002",1.2
"PRO","D1110A","PT16","2002",402.1
"PRO","D1110A","PT18","2002",124.4
"PRO","D1110A","PT20","2002",520.7
"PRO","D1110A","PT30","2002",2.4
"PRO","D1110A","SE11","2002",51.8
"PRO","D1110A","SE12","2002",548.2
"PRO","D1110A","SE21","2002",850.6
"PRO","D1110A","SE22","2002",411.7
"PRO","D1110A","SE23","2002",829.9
"PRO","D1110A","SE31","2002",246.5
"PRO","D1110A","SE32","2002",153.7
"PRO","D1110A","SE33","2002",181.7
"PRO","D1110A","TR10","2002",125.1
"PRO","D1110A","TR21","2002",424.9
"PRO","D1110A","TR22","2002",428.7
"PRO","D1110A","TR31","2002",293.6
"PRO","D1110A","TR32","2002",274.2
"PRO","D1110A","TR33","2002",397.9
"PRO","D1110A","TR41","2002",262.6
"PRO","D1110A","TR42","2002",296.9
"PRO","D1110A","TR51","2002",121.1
"PRO","D1110A","TR52","2002",300.5
"PRO","D1110A","TR61","2002",291.8
"PRO","D1110A","TR62","2002",302.4
"PRO","D1110A","TR63","2002",336
"PRO","D1110A","TR71","2002",179.6
"PRO","D1110A","TR72","2002",534.4
"PRO","D1110A","TR81","2002",88.4
"PRO","D1110A","TR82","2002",231.8
"PRO","D1110A","TR83","2002",419.9
"PRO","D1110A","TR90","2002",413.7
"PRO","D1110A","TRA1","2002",390.7
"PRO","D1110A","TRA2","2002",465.4
"PRO","D1110A","TRB1","2002",251.4
"PRO","D1110A","TRB2","2002",251.5
"PRO","D1110A","TRC1","2002",159.2
"PRO","D1110A","TRC2","2002",190.6
"PRO","D1110A","TRC3","2002",58.3
"PRO","D1110A","UKN0","2002",1976
"PRO","D1110A","AT11","2001",42.8
"PRO","D1110A","AT12","2001",682.6
"PRO","D1110A","AT13","2001",0
"PRO","D1110A","AT21","2001",240.1
"PRO","D1110A","AT22","2001",504.5
"PRO","D1110A","AT31","2001",1012.3
"PRO","D1110A","AT32","2001",329.7
"PRO","D1110A","AT33","2001",341.4
"PRO","D1110A","AT34","2001",146.1
"PRO","D1110A","CY00","2001",141.5
"PRO","D1110A","DE11","2001",664.8
"PRO","D1110A","DE12","2001",156.9
"PRO","D1110A","DE13","2001",397.1
"PRO","D1110A","DE14","2001",1062.7
"PRO","D1110A","DE21","2001",2267.8
"PRO","D1110A","DE22","2001",961.8
"PRO","D1110A","DE23","2001",946.9
"PRO","D1110A","DE24","2001",575.1
"PRO","D1110A","DE25","2001",718
"PRO","D1110A","DE26","2001",247
"PRO","D1110A","DE27","2001",1906.3
"PRO","D1110A","DE30","2001",0.9
"PRO","D1110A","DE41","2001",760
"PRO","D1110A","DE42","2001",584.8
"PRO","D1110A","DE50","2001",23.5
"PRO","D1110A","DE60","2001",7.6
"PRO","D1110A","DE71","2001",217
"PRO","D1110A","DE72","2001",281.1
"PRO","D1110A","DE73","2001",555
"PRO","D1110A","DE80","2001",1338.5
"PRO","D1110A","DE91","2001",247.3
"PRO","D1110A","DE92","2001",529.9
"PRO","D1110A","DE93","2001",1787
"PRO","D1110A","DE94","2001",2569
"PRO","D1110A","DEA1","2001",610
"PRO","D1110A","DEA2","2001",557.5
"PRO","D1110A","DEA3","2001",680.3
"PRO","D1110A","DEA4","2001",423
"PRO","D1110A","DEA5","2001",397.6
"PRO","D1110A","DEB1","2001",237.8
"PRO","D1110A","DEB2","2001",434.6
"PRO","D1110A","DEB3","2001",100.8
"PRO","D1110A","DEC0","2001",89.2
"PRO","D1110A","DED1","2001",674.8
"PRO","D1110A","DED2","2001",556.1
"PRO","D1110A","DED3","2001",290.9
"PRO","D1110A","DEE1","2001",209.7
"PRO","D1110A","DEE2","2001",165.9
"PRO","D1110A","DEE3","2001",685
"PRO","D1110A","DEF0","2001",2332.9
"PRO","D1110A","DEG0","2001",939.5
"PRO","D1110A","EE00","2001",684
"PRO","D1110A","ES11","2001",1911.9
"PRO","D1110A","ES12","2001",703.5
"PRO","D1110A","ES13","2001",531.4
"PRO","D1110A","ES21","2001",263.9
"PRO","D1110A","ES22","2001",173.5
"PRO","D1110A","ES23","2001",21.3
"PRO","D1110A","ES24","2001",97.7
"PRO","D1110A","ES30","2001",103.9
"PRO","D1110A","ES41","2001",1040.6
"PRO","D1110A","ES42","2001",180.3
"PRO","D1110A","ES43","2001",48.7
"PRO","D1110A","ES51","2001",666.6
"PRO","D1110A","ES52","2001",52.9
"PRO","D1110A","ES53","2001",92.6
"PRO","D1110A","ES61","2001",547.4
"PRO","D1110A","ES62","2001",22.6
"PRO","D1110A","ES70","2001",61.4
"PRO","D1110A","FR10","2001",50.6
"PRO","D1110A","FR21","2001",694.6
"PRO","D1110A","FR22","2001",946.9
"PRO","D1110A","FR23","2001",862.4
"PRO","D1110A","FR24","2001",476.6
"PRO","D1110A","FR25","2001",2724.3
"PRO","D1110A","FR26","2001",410.4
"PRO","D1110A","FR30","2001",1360.6
"PRO","D1110A","FR41","2001",1265.1
"PRO","D1110A","FR42","2001",305.5
"PRO","D1110A","FR43","2001",1181
"PRO","D1110A","FR51","2001",3675.3
"PRO","D1110A","FR52","2001",5088
"PRO","D1110A","FR53","2001",750
"PRO","D1110A","FR61","2001",781.1
"PRO","D1110A","FR62","2001",993.2
"PRO","D1110A","FR63","2001",193.9
"PRO","D1110A","FR71","2001",1660.3
"PRO","D1110A","FR72","2001",1291.8
"PRO","D1110A","FR81","2001",102
"PRO","D1110A","FR82","2001",48.5
"PRO","D1110A","FR83","2001",0.1
"PRO","D1110A","HR01","2001",275
"PRO","D1110A","HR02","2001",309
"PRO","D1110A","HR03","2001",70
"PRO","D1110A","HR04","2001",584
"PRO","D1110A","IE01","2001",1260.4
"PRO","D1110A","IE02","2001",4129.6
"PRO","D1110A","ITC1","2001",912.1
"PRO","D1110A","ITC2","2001",51.8
"PRO","D1110A","ITC3","2001",39.4
"PRO","D1110A","ITC4","2001",3947.3
"PRO","D1110A","ITD5","2001",1727.2
"PRO","D1110A","ITE3","2001",55.9
"PRO","D1110A","ITF1","2001",69.2
"PRO","D1110A","ITF2","2001",98.5
"PRO","D1110A","ITF3","2001",314.8
"PRO","D1110A","ITF4","2001",284.7
"PRO","D1110A","ITF5","2001",36
"PRO","D1110A","ITF6","2001",59.4
"PRO","D1110A","ITG1","2001",192.8
"PRO","D1110A","ITG2","2001",204.8
"PRO","D1110A","ITH1","2001",382.4
"PRO","D1110A","ITH2","2001",180.4
"PRO","D1110A","ITH3","2001",1144.7
"PRO","D1110A","ITH4","2001",291.8
"PRO","D1110A","ITI1","2001",87.2
"PRO","D1110A","ITI2","2001",58.2
"PRO","D1110A","ITI4","2001",625.5
"PRO","D1110A","LT00","2001",1718.4
"PRO","D1110A","LU00","2001",269.7
"PRO","D1110A","LV00","2001",846
"PRO","D1110A","MT00","2001",45.1
"PRO","D1110A","NL11","2001",599
"PRO","D1110A","NL12","2001",1934
"PRO","D1110A","NL13","2001",660
"PRO","D1110A","NL21","2001",1772
"PRO","D1110A","NL22","2001",1755
"PRO","D1110A","NL23","2001",195
"PRO","D1110A","NL31","2001",640
"PRO","D1110A","NL32","2001",557
"PRO","D1110A","NL33","2001",732
"PRO","D1110A","NL34","2001",107
"PRO","D1110A","NL41","2001",1636
"PRO","D1110A","NL42","2001",384
"PRO","D1110A","PL11","2001",1168
"PRO","D1110A","PL12","2001",1919
"PRO","D1110A","PL21","2001",727
"PRO","D1110A","PL22","2001",380
"PRO","D1110A","PL31","2001",1137
"PRO","D1110A","PL32","2001",619
"PRO","D1110A","PL33","2001",510
"PRO","D1110A","PL34","2001",1322
"PRO","D1110A","PL41","2001",1340
"PRO","D1110A","PL42","2001",237
"PRO","D1110A","PL43","2001",133
"PRO","D1110A","PL51","2001",295
"PRO","D1110A","PL52","2001",283
"PRO","D1110A","PL61","2001",703
"PRO","D1110A","PL62","2001",726
"PRO","D1110A","PL63","2001",385
"PRO","D1110A","PT11","2001",726.5
"PRO","D1110A","PT15","2001",2.4
"PRO","D1110A","PT16","2001",401.5
"PRO","D1110A","PT18","2001",119.2
"PRO","D1110A","PT20","2001",498.3
"PRO","D1110A","PT30","2001",3.2
"PRO","D1110A","SE11","2001",52
"PRO","D1110A","SE12","2001",573
"PRO","D1110A","SE21","2001",868.7
"PRO","D1110A","SE22","2001",438.4
"PRO","D1110A","SE23","2001",823.8
"PRO","D1110A","SE31","2001",251.3
"PRO","D1110A","SE32","2001",161.3
"PRO","D1110A","SE33","2001",170.7
"PRO","D1110A","TR10","2001",131.5
"PRO","D1110A","TR21","2001",471.2
"PRO","D1110A","TR22","2001",464.5
"PRO","D1110A","TR31","2001",303.7
"PRO","D1110A","TR32","2001",320.7
"PRO","D1110A","TR33","2001",481.3
"PRO","D1110A","TR41","2001",303.3
"PRO","D1110A","TR42","2001",363.9
"PRO","D1110A","TR51","2001",150.4
"PRO","D1110A","TR52","2001",397.9
"PRO","D1110A","TR61","2001",327
"PRO","D1110A","TR62","2001",314.6
"PRO","D1110A","TR63","2001",361.1
"PRO","D1110A","TR71","2001",215
"PRO","D1110A","TR72","2001",647.6
"PRO","D1110A","TR81","2001",92.2
"PRO","D1110A","TR82","2001",264.9
"PRO","D1110A","TR83","2001",501
"PRO","D1110A","TR90","2001",506.3
"PRO","D1110A","TRA1","2001",385.9
"PRO","D1110A","TRA2","2001",441.1
"PRO","D1110A","TRB1","2001",282.1
"PRO","D1110A","TRB2","2001",300
"PRO","D1110A","TRC1","2001",161.4
"PRO","D1110A","TRC2","2001",231.9
"PRO","D1110A","TRC3","2001",68.4
"PRO","D1110A","UKN0","2001",1930
"PRO","D1110A","AT11","2000",43.2
"PRO","D1110A","AT12","2000",688.1
"PRO","D1110A","AT13","2000",0
"PRO","D1110A","AT21","2000",224
"PRO","D1110A","AT22","2000",492.5
"PRO","D1110A","AT31","2000",1005.5
"PRO","D1110A","AT32","2000",318.5
"PRO","D1110A","AT33","2000",323.3
"PRO","D1110A","AT34","2000",138
"PRO","D1110A","CY00","2000",146.6
"PRO","D1110A","DE11","2000",668.3
"PRO","D1110A","DE12","2000",156.6
"PRO","D1110A","DE13","2000",398
"PRO","D1110A","DE14","2000",1053.8
"PRO","D1110A","DE21","2000",2251.6
"PRO","D1110A","DE22","2000",984.4
"PRO","D1110A","DE23","2000",966.2
"PRO","D1110A","DE24","2000",580
"PRO","D1110A","DE25","2000",716.7
"PRO","D1110A","DE26","2000",238.9
"PRO","D1110A","DE27","2000",1912.5
"PRO","D1110A","DE30","2000",0.8
"PRO","D1110A","DE41","2000",773.4
"PRO","D1110A","DE42","2000",583.1
"PRO","D1110A","DE50","2000",23.4
"PRO","D1110A","DE60","2000",7.5
"PRO","D1110A","DE71","2000",218.4
"PRO","D1110A","DE72","2000",281.9
"PRO","D1110A","DE73","2000",515.9
"PRO","D1110A","DE80","2000",1350.3
"PRO","D1110A","DE91","2000",251.7
"PRO","D1110A","DE92","2000",532.8
"PRO","D1110A","DE93","2000",1795.5
"PRO","D1110A","DE94","2000",2589.7
"PRO","D1110A","DEA1","2000",606.4
"PRO","D1110A","DEA2","2000",568.1
"PRO","D1110A","DEA3","2000",677.1
"PRO","D1110A","DEA4","2000",427.2
"PRO","D1110A","DEA5","2000",404
"PRO","D1110A","DEB1","2000",242.9
"PRO","D1110A","DEB2","2000",429.9
"PRO","D1110A","DEB3","2000",102.4
"PRO","D1110A","DEC0","2000",88.6
"PRO","D1110A","DED1","2000",681.1
"PRO","D1110A","DED2","2000",569.1
"PRO","D1110A","DED3","2000",292.2
"PRO","D1110A","DEE1","2000",206.4
"PRO","D1110A","DEE2","2000",172.9
"PRO","D1110A","DEE3","2000",704.3
"PRO","D1110A","DEF0","2000",2351.6
"PRO","D1110A","DEG0","2000",956
"PRO","D1110A","EA11","2000",98166.9
"PRO","D1110A","EE00","2000",629.6
"PRO","D1110A","ES11","2000",2070.3
"PRO","D1110A","ES12","2000",677.3
"PRO","D1110A","ES13","2000",503.4
"PRO","D1110A","ES21","2000",257.8
"PRO","D1110A","ES22","2000",175.6
"PRO","D1110A","ES23","2000",26.3
"PRO","D1110A","ES24","2000",82
"PRO","D1110A","ES30","2000",98
"PRO","D1110A","ES41","2000",859.9
"PRO","D1110A","ES42","2000",161
"PRO","D1110A","ES43","2000",49.3
"PRO","D1110A","ES51","2000",621
"PRO","D1110A","ES52","2000",47.4
"PRO","D1110A","ES53","2000",96.5
"PRO","D1110A","ES61","2000",474.1
"PRO","D1110A","ES62","2000",27.6
"PRO","D1110A","ES70","2000",62.2
"PRO","D1110A","FI13","2000",677
"PRO","D1110A","FI20","2000",12
"PRO","D1110A","FR10","2000",52
"PRO","D1110A","FR21","2000",685
"PRO","D1110A","FR22","2000",965
"PRO","D1110A","FR23","2000",862
"PRO","D1110A","FR24","2000",473
"PRO","D1110A","FR25","2000",2765
"PRO","D1110A","FR26","2000",417
"PRO","D1110A","FR30","2000",1336
"PRO","D1110A","FR41","2000",1294
"PRO","D1110A","FR42","2000",335
"PRO","D1110A","FR43","2000",1212
"PRO","D1110A","FR51","2000",3643
"PRO","D1110A","FR52","2000",5115
"PRO","D1110A","FR53","2000",736
"PRO","D1110A","FR61","2000",782
"PRO","D1110A","FR62","2000",994
"PRO","D1110A","FR63","2000",191
"PRO","D1110A","FR71","2000",1650
"PRO","D1110A","FR72","2000",1277
"PRO","D1110A","FR81","2000",101
"PRO","D1110A","FR82","2000",45
"PRO","D1110A","FR83","2000",0.2
"PRO","D1110A","HR01","2000",254
"PRO","D1110A","HR02","2000",283
"PRO","D1110A","HR03","2000",68
"PRO","D1110A","HR04","2000",537
"PRO","D1110A","IE01","2000",1225.2
"PRO","D1110A","IE02","2000",3985.8
"PRO","D1110A","ITC1","2000",886
"PRO","D1110A","ITC2","2000",53
"PRO","D1110A","ITC3","2000",32
"PRO","D1110A","ITC4","2000",3753
"PRO","D1110A","ITD5","2000",1615
"PRO","D1110A","ITE3","2000",38
"PRO","D1110A","ITF1","2000",55
"PRO","D1110A","ITF2","2000",96
"PRO","D1110A","ITF3","2000",418
"PRO","D1110A","ITF4","2000",412
"PRO","D1110A","ITF5","2000",138
"PRO","D1110A","ITF6","2000",135
"PRO","D1110A","ITG1","2000",178.2
"PRO","D1110A","ITG2","2000",226.3
"PRO","D1110A","ITH1","2000",373
"PRO","D1110A","ITH2","2000",176
"PRO","D1110A","ITH3","2000",1208
"PRO","D1110A","ITH4","2000",377
"PRO","D1110A","ITI1","2000",94
"PRO","D1110A","ITI2","2000",66
"PRO","D1110A","ITI4","2000",511
"PRO","D1110A","LT00","2000",1713
"PRO","D1110A","LU00","2000",264.5
"PRO","D1110A","LV00","2000",823
"PRO","D1110A","MT00","2000",45.3
"PRO","D1110A","NL11","2000",592
"PRO","D1110A","NL12","2000",1920
"PRO","D1110A","NL13","2000",664
"PRO","D1110A","NL21","2000",1805
"PRO","D1110A","NL22","2000",1807
"PRO","D1110A","NL23","2000",195
"PRO","D1110A","NL31","2000",638
"PRO","D1110A","NL32","2000",564
"PRO","D1110A","NL33","2000",766
"PRO","D1110A","NL34","2000",104
"PRO","D1110A","NL41","2000",1702
"PRO","D1110A","NL42","2000",398
"PRO","D1110A","PL11","2000",1092
"PRO","D1110A","PL12","2000",1931
"PRO","D1110A","PL21","2000",782
"PRO","D1110A","PL22","2000",389
"PRO","D1110A","PL31","2000",1103
"PRO","D1110A","PL32","2000",711
"PRO","D1110A","PL33","2000",545
"PRO","D1110A","PL34","2000",1271
"PRO","D1110A","PL41","2000",1310
"PRO","D1110A","PL42","2000",269
"PRO","D1110A","PL43","2000",134
"PRO","D1110A","PL51","2000",304
"PRO","D1110A","PL52","2000",281
"PRO","D1110A","PL61","2000",694
"PRO","D1110A","PL62","2000",642
"PRO","D1110A","PL63","2000",431
"PRO","D1110A","PT11","2000",743.8
"PRO","D1110A","PT15","2000",3.5
"PRO","D1110A","PT16","2000",426.4
"PRO","D1110A","PT18","2000",121.4
"PRO","D1110A","PT20","2000",517.5
"PRO","D1110A","PT30","2000",3.9
"PRO","D1110A","SE11","2000",48
"PRO","D1110A","SE12","2000",579
"PRO","D1110A","SE21","2000",854.3
"PRO","D1110A","SE22","2000",452.3
"PRO","D1110A","SE23","2000",804.2
"PRO","D1110A","SE31","2000",262.9
"PRO","D1110A","SE32","2000",162.8
"PRO","D1110A","SE33","2000",184.4
"PRO","D1110A","TR10","2000",134.7
"PRO","D1110A","TR21","2000",422.9
"PRO","D1110A","TR22","2000",491
"PRO","D1110A","TR31","2000",298.4
"PRO","D1110A","TR32","2000",353.5
"PRO","D1110A","TR33","2000",479.2
"PRO","D1110A","TR41","2000",302.4
"PRO","D1110A","TR42","2000",395
"PRO","D1110A","TR51","2000",170
"PRO","D1110A","TR52","2000",402.2
"PRO","D1110A","TR61","2000",393.9
"PRO","D1110A","TR62","2000",311
"PRO","D1110A","TR63","2000",382.5
"PRO","D1110A","TR71","2000",213.4
"PRO","D1110A","TR72","2000",648.8
"PRO","D1110A","TR81","2000",88.1
"PRO","D1110A","TR82","2000",272.7
"PRO","D1110A","TR83","2000",497.4
"PRO","D1110A","TR90","2000",581.6
"PRO","D1110A","TRA1","2000",393.8
"PRO","D1110A","TRA2","2000",427.1
"PRO","D1110A","TRB1","2000",284
"PRO","D1110A","TRB2","2000",319.3
"PRO","D1110A","TRC1","2000",183.5
"PRO","D1110A","TRC2","2000",223.1
"PRO","D1110A","TRC3","2000",62.5
"PRO","D1110A","UKN0","2000",1635
"PRO","D1110A","AT11","1999",42.6
"PRO","D1110A","AT12","1999",657.3
"PRO","D1110A","AT13","1999",0
"PRO","D1110A","AT21","1999",213
"PRO","D1110A","AT22","1999",470.5
"PRO","D1110A","AT31","1999",988.7
"PRO","D1110A","AT32","1999",305
"PRO","D1110A","AT33","1999",315.7
"PRO","D1110A","AT34","1999",138.9
"PRO","D1110A","CY00","1999",132.5
"PRO","D1110A","DE11","1999",658.1
"PRO","D1110A","DE12","1999",158.8
"PRO","D1110A","DE13","1999",397.5
"PRO","D1110A","DE14","1999",1038.5
"PRO","D1110A","DE21","1999",2235.8
"PRO","D1110A","DE22","1999",970.6
"PRO","D1110A","DE23","1999",959.9
"PRO","D1110A","DE24","1999",571.7
"PRO","D1110A","DE25","1999",708.9
"PRO","D1110A","DE26","1999",231.8
"PRO","D1110A","DE27","1999",1887
"PRO","D1110A","DE30","1999",0.8
"PRO","D1110A","DE41","1999",765.7
"PRO","D1110A","DE42","1999",583.5
"PRO","D1110A","DE50","1999",24.2
"PRO","D1110A","DE60","1999",7.7
"PRO","D1110A","DE71","1999",228.6
"PRO","D1110A","DE72","1999",292.1
"PRO","D1110A","DE73","1999",525.8
"PRO","D1110A","DE80","1999",1323.2
"PRO","D1110A","DE91","1999",265.8
"PRO","D1110A","DE92","1999",558.6
"PRO","D1110A","DE93","1999",1799.8
"PRO","D1110A","DE94","1999",2692
"PRO","D1110A","DEA1","1999",599
"PRO","D1110A","DEA2","1999",569.1
"PRO","D1110A","DEA3","1999",680.5
"PRO","D1110A","DEA4","1999",449.9
"PRO","D1110A","DEA5","1999",408.5
"PRO","D1110A","DEB1","1999",249.5
"PRO","D1110A","DEB2","1999",429.2
"PRO","D1110A","DEB3","1999",103.8
"PRO","D1110A","DEC0","1999",90.4
"PRO","D1110A","DED1","1999",654.3
"PRO","D1110A","DED2","1999",551.1
"PRO","D1110A","DED3","1999",277.2
"PRO","D1110A","DEE1","1999",201.2
"PRO","D1110A","DEE2","1999",175.4
"PRO","D1110A","DEE3","1999",707.8
"PRO","D1110A","DEF0","1999",2358.2
"PRO","D1110A","DEG0","1999",942.7
"PRO","D1110A","EA11","1999",97981.5
"PRO","D1110A","EA12","1999",98758.5
"PRO","D1110A","EA13","1999",99392.5
"PRO","D1110A","EE00","1999",626.1
"PRO","D1110A","EL11","1999",110
"PRO","D1110A","EL12","1999",342
"PRO","D1110A","EL13","1999",85
"PRO","D1110A","EL14","1999",102
"PRO","D1110A","EL21","1999",18
"PRO","D1110A","EL22","1999",10
"PRO","D1110A","EL23","1999",20
"PRO","D1110A","EL24","1999",12
"PRO","D1110A","EL25","1999",4
"PRO","D1110A","EL30","1999",12
"PRO","D1110A","EL41","1999",3
"PRO","D1110A","EL42","1999",58
"PRO","D1110A","EL43","1999",0
"PRO","D1110A","EL51","1999",110
"PRO","D1110A","EL52","1999",342
"PRO","D1110A","EL53","1999",85
"PRO","D1110A","EL54","1999",18
"PRO","D1110A","EL61","1999",102
"PRO","D1110A","EL62","1999",10
"PRO","D1110A","EL63","1999",20
"PRO","D1110A","EL64","1999",12
"PRO","D1110A","EL65","1999",4
"PRO","D1110A","ES11","1999",2038
"PRO","D1110A","ES12","1999",668.2
"PRO","D1110A","ES13","1999",472.3
"PRO","D1110A","ES21","1999",247.3
"PRO","D1110A","ES22","1999",164.1
"PRO","D1110A","ES23","1999",21.7
"PRO","D1110A","ES24","1999",70.7
"PRO","D1110A","ES30","1999",70.3
"PRO","D1110A","ES41","1999",737.9
"PRO","D1110A","ES42","1999",219.2
"PRO","D1110A","ES43","1999",44.5
"PRO","D1110A","ES51","1999",643.5
"PRO","D1110A","ES52","1999",49.6
"PRO","D1110A","ES53","1999",107.5
"PRO","D1110A","ES61","1999",488.8
"PRO","D1110A","ES62","1999",33.9
"PRO","D1110A","ES70","1999",66.5
"PRO","D1110A","EU15","1999",121716.5
"PRO","D1110A","FI13","1999",672
"PRO","D1110A","FI20","1999",12
"PRO","D1110A","FR10","1999",52
"PRO","D1110A","FR21","1999",684
"PRO","D1110A","FR22","1999",972
"PRO","D1110A","FR23","1999",856
"PRO","D1110A","FR24","1999",476
"PRO","D1110A","FR25","1999",2761
"PRO","D1110A","FR26","1999",413
"PRO","D1110A","FR30","1999",1330
"PRO","D1110A","FR41","1999",1284
"PRO","D1110A","FR42","1999",332
"PRO","D1110A","FR43","1999",1175
"PRO","D1110A","FR51","1999",3647
"PRO","D1110A","FR52","1999",5064
"PRO","D1110A","FR53","1999",755
